path	type	lang_tree	template	title	bytes
/about-us/media-new/photo-gallery/category/20-indian-pharmacopoeia-commission-organized-the-%E2%80%9C1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations%E2%80%9D-at-csir-imtech,-chandigarh-on-4th-february,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organized the “1st IPC Interactive Meet on Pharmacopoeia Standards: Regulatory and Quality Considerations” at CSIR-IMTECH, Chandigarh on 4th February, 2019 - Indian Pharmacopoeia Commission	71320
/about-us/media-new/photo-gallery/category/20-indian-pharmacopoeia-commission-organized-the-%EF%BF%BD%EF%BF%BD%EF%BF%BD1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations%EF%BF%BD%EF%BF%BD%EF%BF%BD-at-csir-imtech,-chandigarh-on-4th-february,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organized the “1st IPC Interactive Meet on Pharmacopoeia Standards: Regulatory and Quality Considerations” at CSIR-IMTECH, Chandigarh on 4th February, 2019 - Indian Pharmacopoeia Commission	71392
/about-us/media-new/photo-gallery/category/20-indian-pharmacopoeia-commission-organized-the-“1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations”-at-csir-imtech,-chandigarh-on-4th-february,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organized the “1st IPC Interactive Meet on Pharmacopoeia Standards: Regulatory and Quality Considerations” at CSIR-IMTECH, Chandigarh on 4th February, 2019 - Indian Pharmacopoeia Commission	71320
/about-us/media-new/photo-gallery/category/21-indian-pharmacopoeia-commission-organized-the-%E2%80%9C1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations%E2%80%9D-at-csir-imtech,-chandigarh-on-4th-february,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organized the “1st IPC Interactive Meet on Pharmacopoeia Standards: Regulatory and Quality Considerations” at CSIR-IMTECH, Chandigarh on 4th February, 2019 - Indian Pharmacopoeia Commission	64403
/about-us/media-new/photo-gallery/category/21-indian-pharmacopoeia-commission-organized-the-“1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations”-at-csir-imtech,-chandigarh-on-4th-february,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organized the “1st IPC Interactive Meet on Pharmacopoeia Standards: Regulatory and Quality Considerations” at CSIR-IMTECH, Chandigarh on 4th February, 2019 - Indian Pharmacopoeia Commission	64403
/about-us/media-new/photo-gallery/category/22-launch-of-materiovigilance-programme-of-india-mvpi-reporting-tools.html	html	en	T3-listing-paginated	Photo Gallery - Launch of Materiovigilance Programme of India (MvPI) Reporting Tools - Indian Pharmacopoeia Commission	63324
/about-us/media-new/photo-gallery/category/23-launch-of-materiovigilance-programme-of-india-mvpi-reporting-tools.html	html	en	T3-listing-paginated	Photo Gallery - Launch of Materiovigilance Programme of India (MvPI) Reporting Tools on February 8, 2019 - Indian Pharmacopoeia Commission	70915
/about-us/media-new/photo-gallery/category/24-5th-asia-pacific-training-course.html	html	en	T3-listing-paginated	Photo Gallery - 5th Asia Pacific Training Course - Indian Pharmacopoeia Commission	63098
/about-us/media-new/photo-gallery/category/25-5th-asia-pacific.html	html	en	T3-listing-paginated	Photo Gallery - 5th Asia Pacific Pharmacovigilance Training Course from 4th to 15th March 2019 - Indian Pharmacopoeia Commission	66527
/about-us/media-new/photo-gallery/category/3-visit-of-shri-v-venkatachalam.html	html	en	T3-listing-paginated	Photo Gallery - visit of Shri V.Venkatachalam - Indian Pharmacopoeia Commission	63962
/about-us/media-new/photo-gallery/category/33-released-of-ip-addendum-2019-to-ip-2018-on-5th-july,-2019-at-nirman-bhawan,-new-delhi.html	html	en	T3-listing-paginated	Photo Gallery - Release of IP Addendum 2019 to IP-2018 on 5th July, 2019 at Nirman Bhawan, New Delhi - Indian Pharmacopoeia Commission	66447
/about-us/media-new/photo-gallery/category/34-2nd-meeting-with-stakeholders-on-antisera-for-human-use-held-at-ipc-ghaziabad-on-2nd-july,-2019.html	html	en	T3-listing-paginated	Photo Gallery - 2nd Meeting with stakeholders on Antisera for Human use held at IPC Ghaziabad on 2nd July, 2019 - Indian Pharmacopoeia Commission	66588
/about-us/media-new/photo-gallery/category/36-the-induction-cum-training-programme-on-pharmacovigilance-for-coordinators-of-newly-recognized-amcs-pharmacovigilance-associates-was-organized-by-national-coordination-centre-for-pharmacovigilance-programme-of-india-at-ipc,-ghaziabad-from-1st-%E2%80%93-5th-july-2.html	html	en	T3-listing-paginated	Photo Gallery - The Induction-cum-Training Programme on Pharmacovigilance&quot; for Coordinators of Newly recognized AMCs &amp; Pharmacovigilance Associates was organized by National Coordination Centre for Pharmacovigilance Programme of India at IPC, Ghaziabad from 1st – 5th Jul - Indian Pharmacopoeia Commission	65108
/about-us/media-new/photo-gallery/category/36-the-induction-cum-training-programme-on-pharmacovigilance-for-coordinators-of-newly-recognized-amcs-pharmacovigilance-associates-was-organized-by-national-coordination-centre-for-pharmacovigilance-programme-of-india-at-ipc,-ghaziabad-from-1st-%EF%BF%BD%EF%BF%BD%EF%BF%BD-5th-july-2.html	html	en	T3-listing-paginated	Photo Gallery - The Induction-cum-Training Programme on Pharmacovigilance&quot; for Coordinators of Newly recognized AMCs &amp; Pharmacovigilance Associates was organized by National Coordination Centre for Pharmacovigilance Programme of India at IPC, Ghaziabad from 1st – 5th Jul - Indian Pharmacopoeia Commission	65144
/about-us/media-new/photo-gallery/category/36-the-induction-cum-training-programme-on-pharmacovigilance-for-coordinators-of-newly-recognized-amcs-pharmacovigilance-associates-was-organized-by-national-coordination-centre-for-pharmacovigilance-programme-of-india-at-ipc,-ghaziabad-from-1st-–-5th-july-2.html	html	en	T3-listing-paginated	Photo Gallery - The Induction-cum-Training Programme on Pharmacovigilance&quot; for Coordinators of Newly recognized AMCs &amp; Pharmacovigilance Associates was organized by National Coordination Centre for Pharmacovigilance Programme of India at IPC, Ghaziabad from 1st – 5th Jul - Indian Pharmacopoeia Commission	65108
/about-us/media-new/photo-gallery/category/37-first-subcommittee-meeting-on-herbal-products-and-phytopharmaceutical-monograph-development-was-held-on-15-05-2019,-at-r-s-iyyer-hall,-indian-pharmacopoeia-commission,-ghaziabad,-under-the-chairmanship-of-dr-dba-narayana,-eminent-scientist.html	html	en	T3-listing-paginated	Photo Gallery - First subcommittee meeting on herbal products and phytopharmaceutical monograph development was held on 15.05.2019, at R S Iyyer Hall, Indian Pharmacopoeia Commission, Ghaziabad, under the chairmanship of Dr. DBA Narayana, Eminent Scientist - Indian Pharmacopoeia Commission	69818
/about-us/media-new/photo-gallery/category/38-the-9th-regional-workshop-on-%E2%80%9Cpharmacovigilance-and-establishment-of-pharmacovigilance-system-in-pharmaceutical-industries-a-way-forward%E2%80%9D-was-conducted-by-ipc,-ghaziabad-at-yashoda-hospital,-kaushambi,-ghaziabad,-uttar-pradesh-on-may-9,-2019.html	html	en	T3-listing-paginated	Photo Gallery - The 9th Regional Workshop on “Pharmacovigilance and Establishment of Pharmacovigilance System in Pharmaceutical Industries - A Way Forward” was conducted by IPC, Ghaziabad at Yashoda Hospital, Kaushambi, Ghaziabad, Uttar Pradesh on May 9, 2019 - Indian Pharmacopoeia Commission	72279
/about-us/media-new/photo-gallery/category/38-the-9th-regional-workshop-on-%ef%bf%bd%ef%bf%bd%ef%bf%bdpharmacovigilance-and-establishment-of-pharmacovigilance-system-in-pharmaceutical-industries-a-way-forward%ef%bf%bd%ef%bf%bd%ef%bf%bd-was-conducted-by-ipc,-ghaziabad-at-yashoda-hospital,-kaushambi,-ghaziabad,-uttar-pradesh-on-may-9,-2019.html	html	en	T3-listing-paginated	Photo Gallery - The 9th Regional Workshop on “Pharmacovigilance and Establishment of Pharmacovigilance System in Pharmaceutical Industries - A Way Forward” was conducted by IPC, Ghaziabad at Yashoda Hospital, Kaushambi, Ghaziabad, Uttar Pradesh on May 9, 2019 - Indian Pharmacopoeia Commission	72351
/about-us/media-new/photo-gallery/category/38-the-9th-regional-workshop-on-“pharmacovigilance-and-establishment-of-pharmacovigilance-system-in-pharmaceutical-industries-a-way-forward”-was-conducted-by-ipc,-ghaziabad-at-yashoda-hospital,-kaushambi,-ghaziabad,-uttar-pradesh-on-may-9,-2019.html	html	en	T3-listing-paginated	Photo Gallery - The 9th Regional Workshop on “Pharmacovigilance and Establishment of Pharmacovigilance System in Pharmaceutical Industries - A Way Forward” was conducted by IPC, Ghaziabad at Yashoda Hospital, Kaushambi, Ghaziabad, Uttar Pradesh on May 9, 2019 - Indian Pharmacopoeia Commission	72279
/about-us/media-new/photo-gallery/category/40-7th-meeting-of-the-expert-committee-vaccine-and-immunosera-for-human-use-along-with-stakeholders-held-on-29th-april-2019-at-winnie-s-resort-kasauli.html	html	en	T3-listing-paginated	Photo Gallery - 7th Meeting of the Expert Committee - Vaccine and Immunosera for human use along with Stakeholders held on 29th April 2019 at Winnie's Resort Kasauli - Indian Pharmacopoeia Commission	68636
/about-us/media-new/photo-gallery/category/43-9th-one-week-advance-training-programme-on-%E2%80%9Chigh-performance-liquid-chromatography-hplc-and-dissolution-test-apparatus%E2%80%9D-used-for-drugs-pharma-analysis-for-government-drugs-analysts-working-in-central,-state,-and-regional-drug-testing-laboratories.html	html	en	T3-listing-paginated	Photo Gallery - 9th one-week Advance Training Programme on “High-Performance Liquid Chromatography (HPLC) and Dissolution Test Apparatus” used for Drugs &amp; Pharma Analysis for Government Drugs Analysts working in Central, State, and Regional Drug Testing Laboratories - Indian Pharmacopoeia Commission	70338
/about-us/media-new/photo-gallery/category/43-9th-one-week-advance-training-programme-on-%ef%bf%bd%ef%bf%bd%ef%bf%bdhigh-performance-liquid-chromatography-hplc-and-dissolution-test-apparatus%ef%bf%bd%ef%bf%bd%ef%bf%bd-used-for-drugs-pharma-analysis-for-government-drugs-analysts-working-in-central,-state,-and-regional-drug-testing-laboratories.html	html	en	T3-listing-paginated	Photo Gallery - 9th one-week Advance Training Programme on “High-Performance Liquid Chromatography (HPLC) and Dissolution Test Apparatus” used for Drugs &amp; Pharma Analysis for Government Drugs Analysts working in Central, State, and Regional Drug Testing Laboratories - Indian Pharmacopoeia Commission	70410
/about-us/media-new/photo-gallery/category/43-9th-one-week-advance-training-programme-on-“high-performance-liquid-chromatography-hplc-and-dissolution-test-apparatus”-used-for-drugs-pharma-analysis-for-government-drugs-analysts-working-in-central,-state,-and-regional-drug-testing-laboratories.html	html	en	T3-listing-paginated	Photo Gallery - 9th one-week Advance Training Programme on “High-Performance Liquid Chromatography (HPLC) and Dissolution Test Apparatus” used for Drugs &amp; Pharma Analysis for Government Drugs Analysts working in Central, State, and Regional Drug Testing Laboratories - Indian Pharmacopoeia Commission	70338
/about-us/media-new/photo-gallery/category/44-training-on-quality-management-system-of-pharmacovigilance-given-by-ms-durga-mane,-associate-director-delivery-excellence,-quality-at-cognizant-technology-solutions,-mumbai-to-pvpi-officials-at-r-s-iyer-hall,-ipc-on-26th-april-2019.html	html	en	T3-listing-paginated	Photo Gallery - Training on Quality Management System of Pharmacovigilance given by Ms Durga Mane, Associate Director- Delivery Excellence, Quality at Cognizant Technology Solutions, Mumbai to PvPI officials at R.S. IYER Hall, IPC on 26th April 2019 - Indian Pharmacopoeia Commission	68678
/about-us/media-new/photo-gallery/category/45-indian-pharmacopoeia-commission-ipc-established-working-relationship-with-csir-centre-for-cellular-and-molecular-biology-ccmb-by-signing-mou-on-23-04-2019-during-the-meeting-of-subcommittee-for-dna-barcode-at-ipc,-ghaziabad.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission (IPC) established working relationship with CSIR-Centre for Cellular and Molecular Biology (CCMB) by signing MoU on 23.04.2019 during the meeting of 'Subcommittee for DNA Barcode' at IPC, Ghaziabad - Indian Pharmacopoeia Commission	69873
/about-us/media-new/photo-gallery/category/46-indian-pharmacopoeia-commission-organizes-2nd-residential-course-on-%E2%80%9Cphytopharmaceuticals-and-herbal-drugs-monograph-drafting,-verification-and-validation%E2%80%9D-from-22nd-to-26th-april,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organizes 2nd Residential course on “Phytopharmaceuticals and herbal drugs monograph drafting, verification and validation” from 22nd to 26th April, 2019 - Indian Pharmacopoeia Commission	69279
/about-us/media-new/photo-gallery/category/46-indian-pharmacopoeia-commission-organizes-2nd-residential-course-on-%ef%bf%bd%ef%bf%bd%ef%bf%bdphytopharmaceuticals-and-herbal-drugs-monograph-drafting,-verification-and-validation%ef%bf%bd%ef%bf%bd%ef%bf%bd-from-22nd-to-26th-april,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organizes 2nd Residential course on “Phytopharmaceuticals and herbal drugs monograph drafting, verification and validation” from 22nd to 26th April, 2019 - Indian Pharmacopoeia Commission	69351
/about-us/media-new/photo-gallery/category/46-indian-pharmacopoeia-commission-organizes-2nd-residential-course-on-“phytopharmaceuticals-and-herbal-drugs-monograph-drafting,-verification-and-validation”-from-22nd-to-26th-april,-2019.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission organizes 2nd Residential course on “Phytopharmaceuticals and herbal drugs monograph drafting, verification and validation” from 22nd to 26th April, 2019 - Indian Pharmacopoeia Commission	69279
/about-us/media-new/photo-gallery/category/47-the-ipc,-in-technical-collaboration-with-lovely-professional-university,-phagwara-had-organized-one-day-training-on-%E2%80%9Cpharmacopoeial-standard-for-herbal-drugs-and-phytopharmaceuticals%E2%80%9D,-on-30th-march-2019,-at-lpu-campus,-punjab.html	html	en	T3-listing-paginated	Photo Gallery - The IPC, In technical collaboration with Lovely Professional University, Phagwara had organized one day training on “Pharmacopoeial standard for herbal drugs and phytopharmaceuticals”, on 30th March 2019, at LPU campus, Punjab. - Indian Pharmacopoeia Commission	70020
/about-us/media-new/photo-gallery/category/47-the-ipc,-in-technical-collaboration-with-lovely-professional-university,-phagwara-had-organized-one-day-training-on-%EF%BF%BD%EF%BF%BD%EF%BF%BDpharmacopoeial-standard-for-herbal-drugs-and-phytopharmaceuticals%EF%BF%BD%EF%BF%BD%EF%BF%BD,-on-30th-march-2019,-at-lpu-campus,-punjab.html	html	en	T3-listing-paginated	Photo Gallery - The IPC, In technical collaboration with Lovely Professional University, Phagwara had organized one day training on “Pharmacopoeial standard for herbal drugs and phytopharmaceuticals”, on 30th March 2019, at LPU campus, Punjab. - Indian Pharmacopoeia Commission	70092
/about-us/media-new/photo-gallery/category/47-the-ipc,-in-technical-collaboration-with-lovely-professional-university,-phagwara-had-organized-one-day-training-on-“pharmacopoeial-standard-for-herbal-drugs-and-phytopharmaceuticals”,-on-30th-march-2019,-at-lpu-campus,-punjab.html	html	en	T3-listing-paginated	Photo Gallery - The IPC, In technical collaboration with Lovely Professional University, Phagwara had organized one day training on “Pharmacopoeial standard for herbal drugs and phytopharmaceuticals”, on 30th March 2019, at LPU campus, Punjab. - Indian Pharmacopoeia Commission	70020
/about-us/media-new/photo-gallery/category/48-40th-scientific-body-meeting-of-the-indian-pharmacopoeia-commission-at-india-international-centre-on-march-27,-2019,-under-the-chairmanship-of-prof-n-k-ganguly.html	html	en	T3-listing-paginated	Photo Gallery - 40th Scientific Body Meeting of the Indian Pharmacopoeia Commission at India International Centre on March 27, 2019, under the chairmanship of Prof. N. K. Ganguly. - Indian Pharmacopoeia Commission	65466
/about-us/media-new/photo-gallery/category/5-some-glimpses-of-72nd-independence-day-celebrations.html	html	en	T3-listing-paginated	Photo Gallery - Some Glimpses of 72nd Independence Day Celebrations - Indian Pharmacopoeia Commission	79402
/about-us/media-new/photo-gallery/category/51-launching-of-indian-pharmacopoeia-reference-substance-ipprs-guggulsterones-e-z-done-at-csir-nbri,-lucknow.html	html	en	T3-listing-paginated	Photo Gallery - Launching of Indian Pharmacopoeia Reference Substance(IPPRS) Guggulsterones E &amp; Z done at CSIR-NBRI, Lucknow - Indian Pharmacopoeia Commission	64050
/about-us/media-new/photo-gallery/category/52-1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations-held-at-csir-imtech,-chandigarh-on-04th-february-2019.html	html	en	T3-listing-paginated	Photo Gallery - 1st IPC interactive meet on Pharmacopoeia Standards: Regulatory and Quality Considerations held at CSIR-IMTECH, Chandigarh on 04th February 2019 - Indian Pharmacopoeia Commission	70141
/about-us/media-new/photo-gallery/category/53-fifth-core-training-panel-ctp-meeting-cum-fourth-regional-training-centers-rtcs-coordinators-meeting-at-ipc,-ghaziabad-on-31st-january-2019.html	html	en	T3-listing-paginated	Photo Gallery - Fifth Core Training Panel (CTP) meeting cum Fourth Regional Training Centers (RTCs) Coordinators Meeting at IPC, Ghaziabad on 31st January 2019 - Indian Pharmacopoeia Commission	66287
/about-us/media-new/photo-gallery/category/54-1st-workshop-on-human-vaccine-immunosera-regulatory-and-quality-considerations%E2%80%9D-on-29th-january-2019.html	html	en	T3-listing-paginated	Photo Gallery - 1st Workshop on Human Vaccine &amp; Immunosera : Regulatory and Quality Considerations” on 29th January 2019 - Indian Pharmacopoeia Commission	65964
/about-us/media-new/photo-gallery/category/54-1st-workshop-on-human-vaccine-immunosera-regulatory-and-quality-considerations%ef%bf%bd%ef%bf%bd%ef%bf%bd-on-29th-january-2019.html	html	en	T3-listing-paginated	Photo Gallery - 1st Workshop on Human Vaccine &amp; Immunosera : Regulatory and Quality Considerations” on 29th January 2019 - Indian Pharmacopoeia Commission	66000
/about-us/media-new/photo-gallery/category/54-1st-workshop-on-human-vaccine-immunosera-regulatory-and-quality-considerations”-on-29th-january-2019.html	html	en	T3-listing-paginated	Photo Gallery - 1st Workshop on Human Vaccine &amp; Immunosera : Regulatory and Quality Considerations” on 29th January 2019 - Indian Pharmacopoeia Commission	65964
